id_bioguide,id_thomas,id_lis,id_govtrack,id_opensecrets,id_votesmart,id_fec,id_cspan,id_wikipedia,id_house_history,id_ballotpedia,id_maplight,id_icpsr,id_wikidata,id_google_entity_id,id_pictorial,name_first,name_last,name_official_full,bio_birthday,bio_gender,term_type,term_start,term_end,term_state,term_district,term_party,term_class,term_url,term_address,term_phone,term_fax,term_contact_form,term_office,term_state_rank,term_rss_url,name_middle,name_nickname,term_caucus,term_how,name_suffix,term_end-type,term_party_affiliations
F000463,02179,S357,412556,N00033443,41963,S2NE00094,1034067,Deb Fischer,NA,Deb Fischer,1780,41302,Q2580649,kg:/m/0c4cp0,13438,Deb,Fischer,Deb Fischer,1951-03-01,F,sen,2019-01-03,2025-01-03,NE,NA,Republican,1,https://www.fischer.senate.gov,448 Russell Senate Office Building Washington DC 20510,202-224-6551,NA,https://www.fischer.senate.gov/public/index.cfm/contact,448 Russell Senate Office Building,senior,http://www.fischer.senate.gov/public/index.cfm/rss/feed,NA,NA,NA,NA,NA,NA,
F000463,02179,S357,412556,N00033443,41963,S2NE00094,1034067,Deb Fischer,NA,Deb Fischer,1780,41302,Q2580649,kg:/m/0c4cp0,13438,Deb,Fischer,Deb Fischer,1951-03-01,F,sen,2025-01-03,2031-01-03,NE,NA,Republican,1,https://www.fischer.senate.gov,448 Russell Senate Office Building Washington DC 20510,202-224-6551,NA,https://www.fischer.senate.gov/public/index.cfm/contact,448 Russell Senate Office Building,senior,http://www.fischer.senate.gov/public/index.cfm/rss/feed,NA,NA,NA,NA,NA,NA,
M001188,02148,NA,412560,N00034547,69157,H2NY06116,68411,Grace Meng,NA,Grace Meng,1784,21342,Q5591303,kg:/m/04ld76x,13174,Grace,Meng,Grace Meng,1975-10-01,F,rep,2013-01-03,2015-01-03,NY,6,Democrat,NA,http://meng.house.gov,1317 Longworth HOB; Washington DC 20515-3206,202-225-2601,NA,https://meng.house.gov/contact/email-me,1317 Longworth House Office Building,NA,http://meng.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
M001188,02148,NA,412560,N00034547,69157,H2NY06116,68411,Grace Meng,NA,Grace Meng,1784,21342,Q5591303,kg:/m/04ld76x,13174,Grace,Meng,Grace Meng,1975-10-01,F,rep,2015-01-06,2017-01-03,NY,6,Democrat,NA,http://meng.house.gov,1317 Longworth HOB; Washington DC 20515-3206,202-225-2601,202-225-1589,https://meng.house.gov/contact/email-me,1317 Longworth House Office Building,NA,http://meng.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
M001188,02148,NA,412560,N00034547,69157,H2NY06116,68411,Grace Meng,NA,Grace Meng,1784,21342,Q5591303,kg:/m/04ld76x,13174,Grace,Meng,Grace Meng,1975-10-01,F,rep,2017-01-03,2019-01-03,NY,6,Democrat,NA,https://meng.house.gov,1317 Longworth House Office Building; Washington DC 20515-3206,202-225-2601,202-225-1589,NA,1317 Longworth House Office Building,NA,http://meng.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
M001188,02148,NA,412560,N00034547,69157,H2NY06116,68411,Grace Meng,NA,Grace Meng,1784,21342,Q5591303,kg:/m/04ld76x,13174,Grace,Meng,Grace Meng,1975-10-01,F,rep,2019-01-03,2021-01-03,NY,6,Democrat,NA,https://meng.house.gov,2209 Rayburn House Office Building Washington DC 20515-3206,202-225-2601,NA,NA,2209 Rayburn House Office Building,NA,http://meng.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
M001188,02148,NA,412560,N00034547,69157,H2NY06116,68411,Grace Meng,NA,Grace Meng,1784,21342,Q5591303,kg:/m/04ld76x,13174,Grace,Meng,Grace Meng,1975-10-01,F,rep,2021-01-03,2023-01-03,NY,6,Democrat,NA,https://meng.house.gov,2209 Rayburn House Office Building Washington DC 20515-3206,202-225-2601,NA,NA,2209 Rayburn House Office Building,NA,http://meng.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
M001188,02148,NA,412560,N00034547,69157,H2NY06116,68411,Grace Meng,NA,Grace Meng,1784,21342,Q5591303,kg:/m/04ld76x,13174,Grace,Meng,Grace Meng,1975-10-01,F,rep,2023-01-03,2025-01-03,NY,6,Democrat,NA,https://meng.house.gov,2209 Rayburn House Office Building Washington DC 20515-3206,202-225-2601,NA,NA,2209 Rayburn House Office Building,NA,http://meng.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
M001188,02148,NA,412560,N00034547,69157,H2NY06116,68411,Grace Meng,NA,Grace Meng,1784,21342,Q5591303,kg:/m/04ld76x,13174,Grace,Meng,Grace Meng,1975-10-01,F,rep,2025-01-03,2027-01-03,NY,6,Democrat,NA,https://meng.house.gov,2468 Rayburn House Office Building Washington DC 20515-3206,202-225-2601,NA,NA,2468 Rayburn House Office Building,NA,http://meng.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
J000294,02149,NA,412561,N00033640,55285,H2NY10092,79612,Hakeem Jeffries,NA,Hakeem Jeffries,1785,21343,Q5640425,kg:/m/025_74m,13176,Hakeem,Jeffries,Hakeem S. Jeffries,1970-08-04,M,rep,2013-01-03,2015-01-03,NY,8,Democrat,NA,http://jeffries.house.gov,1339 Longworth HOB; Washington DC 20515-3208,202-225-5936,NA,https://jeffriesforms.house.gov/contact/,1339 Longworth House Office Building,NA,http://jeffries.house.gov/rss.xml,S.,NA,NA,NA,NA,NA,
J000294,02149,NA,412561,N00033640,55285,H2NY10092,79612,Hakeem Jeffries,NA,Hakeem Jeffries,1785,21343,Q5640425,kg:/m/025_74m,13176,Hakeem,Jeffries,Hakeem S. Jeffries,1970-08-04,M,rep,2015-01-06,2017-01-03,NY,8,Democrat,NA,http://jeffries.house.gov,1607 Longworth HOB; Washington DC 20515-3208,202-225-5936,NA,https://jeffriesforms.house.gov/contact/,1607 Longworth House Office Building,NA,http://jeffries.house.gov/rss.xml,S.,NA,NA,NA,NA,NA,
J000294,02149,NA,412561,N00033640,55285,H2NY10092,79612,Hakeem Jeffries,NA,Hakeem Jeffries,1785,21343,Q5640425,kg:/m/025_74m,13176,Hakeem,Jeffries,Hakeem S. Jeffries,1970-08-04,M,rep,2017-01-03,2019-01-03,NY,8,Democrat,NA,https://jeffries.house.gov,1607 Longworth House Office Building; Washington DC 20515-3208,202-225-5936,NA,NA,1607 Longworth House Office Building,NA,http://jeffries.house.gov/rss.xml,S.,NA,NA,NA,NA,NA,
J000294,02149,NA,412561,N00033640,55285,H2NY10092,79612,Hakeem Jeffries,NA,Hakeem Jeffries,1785,21343,Q5640425,kg:/m/025_74m,13176,Hakeem,Jeffries,Hakeem S. Jeffries,1970-08-04,M,rep,2019-01-03,2021-01-03,NY,8,Democrat,NA,https://jeffries.house.gov,2433 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,NA,NA,2433 Rayburn House Office Building,NA,http://jeffries.house.gov/rss.xml,S.,NA,NA,NA,NA,NA,
J000294,02149,NA,412561,N00033640,55285,H2NY10092,79612,Hakeem Jeffries,NA,Hakeem Jeffries,1785,21343,Q5640425,kg:/m/025_74m,13176,Hakeem,Jeffries,Hakeem S. Jeffries,1970-08-04,M,rep,2021-01-03,2023-01-03,NY,8,Democrat,NA,https://jeffries.house.gov,2433 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,NA,NA,2433 Rayburn House Office Building,NA,http://jeffries.house.gov/rss.xml,S.,NA,NA,NA,NA,NA,
J000294,02149,NA,412561,N00033640,55285,H2NY10092,79612,Hakeem Jeffries,NA,Hakeem Jeffries,1785,21343,Q5640425,kg:/m/025_74m,13176,Hakeem,Jeffries,Hakeem S. Jeffries,1970-08-04,M,rep,2023-01-03,2025-01-03,NY,8,Democrat,NA,https://jeffries.house.gov,2433 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,NA,NA,2433 Rayburn House Office Building,NA,http://jeffries.house.gov/rss.xml,S.,NA,NA,NA,NA,NA,
J000294,02149,NA,412561,N00033640,55285,H2NY10092,79612,Hakeem Jeffries,NA,Hakeem Jeffries,1785,21343,Q5640425,kg:/m/025_74m,13176,Hakeem,Jeffries,Hakeem S. Jeffries,1970-08-04,M,rep,2025-01-03,2027-01-03,NY,8,Democrat,NA,https://jeffries.house.gov,2267 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,NA,NA,2267 Rayburn House Office Building,NA,http://jeffries.house.gov/rss.xml,S.,NA,NA,NA,NA,NA,
B001281,02153,NA,412565,N00033904,2427,H2OH03125,67294,Joyce Beatty,NA,Joyce Beatty,1789,21352,Q976417,kg:/m/03lcwb,13197,Joyce,Beatty,Joyce Beatty,1950-03-12,F,rep,2013-01-03,2015-01-03,OH,3,Democrat,NA,http://beatty.house.gov,417 Cannon HOB; Washington DC 20515-3503,202-225-4324,NA,https://beattyforms.house.gov/forms/writeyourrep/,417 Cannon House Office Building,NA,http://beatty.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
B001281,02153,NA,412565,N00033904,2427,H2OH03125,67294,Joyce Beatty,NA,Joyce Beatty,1789,21352,Q976417,kg:/m/03lcwb,13197,Joyce,Beatty,Joyce Beatty,1950-03-12,F,rep,2015-01-06,2017-01-03,OH,3,Democrat,NA,http://beatty.house.gov,133 Cannon HOB; Washington DC 20515-3503,202-225-4324,202-225-1984,https://beattyforms.house.gov/forms/writeyourrep/,133 Cannon House Office Building,NA,http://beatty.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
B001281,02153,NA,412565,N00033904,2427,H2OH03125,67294,Joyce Beatty,NA,Joyce Beatty,1789,21352,Q976417,kg:/m/03lcwb,13197,Joyce,Beatty,Joyce Beatty,1950-03-12,F,rep,2017-01-03,2019-01-03,OH,3,Democrat,NA,https://beatty.house.gov,133 Cannon House Office Building; Washington DC 20515-3503,202-225-4324,202-225-1984,NA,133 Cannon House Office Building,NA,http://beatty.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
B001281,02153,NA,412565,N00033904,2427,H2OH03125,67294,Joyce Beatty,NA,Joyce Beatty,1789,21352,Q976417,kg:/m/03lcwb,13197,Joyce,Beatty,Joyce Beatty,1950-03-12,F,rep,2019-01-03,2021-01-03,OH,3,Democrat,NA,https://beatty.house.gov,2303 Rayburn House Office Building Washington DC 20515-3503,202-225-4324,NA,NA,2303 Rayburn House Office Building,NA,http://beatty.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
B001281,02153,NA,412565,N00033904,2427,H2OH03125,67294,Joyce Beatty,NA,Joyce Beatty,1789,21352,Q976417,kg:/m/03lcwb,13197,Joyce,Beatty,Joyce Beatty,1950-03-12,F,rep,2021-01-03,2023-01-03,OH,3,Democrat,NA,https://beatty.house.gov,2303 Rayburn House Office Building Washington DC 20515-3503,202-225-4324,NA,NA,2303 Rayburn House Office Building,NA,http://beatty.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
B001281,02153,NA,412565,N00033904,2427,H2OH03125,67294,Joyce Beatty,NA,Joyce Beatty,1789,21352,Q976417,kg:/m/03lcwb,13197,Joyce,Beatty,Joyce Beatty,1950-03-12,F,rep,2023-01-03,2025-01-03,OH,3,Democrat,NA,https://beatty.house.gov,2079 Rayburn House Office Building Washington DC 20515-3503,202-225-4324,NA,NA,2079 Rayburn House Office Building,NA,http://beatty.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
B001281,02153,NA,412565,N00033904,2427,H2OH03125,67294,Joyce Beatty,NA,Joyce Beatty,1789,21352,Q976417,kg:/m/03lcwb,13197,Joyce,Beatty,Joyce Beatty,1950-03-12,F,rep,2025-01-03,2027-01-03,OH,3,Democrat,NA,https://beatty.house.gov,2079 Rayburn House Office Building Washington DC 20515-3503,202-225-4324,NA,NA,2079 Rayburn House Office Building,NA,http://beatty.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
J000295,02154,NA,412566,N00035007,143052,H2OH14064,68561,David Joyce (politician),NA,David Joyce,1790,21353,Q976778,kg:/m/0ktwnp_,13208,David,Joyce,David P. Joyce,1957-03-17,M,rep,2013-01-03,2015-01-03,OH,14,Republican,NA,http://joyce.house.gov,1535 Longworth HOB; Washington DC 20515-3514,202-225-5731,202-225-3307,https://joyce.house.gov/email-me,1535 Longworth House Office Building,NA,http://joyce.house.gov/rss/press-releases.xml,P.,NA,NA,NA,NA,NA,
J000295,02154,NA,412566,N00035007,143052,H2OH14064,68561,David Joyce (politician),NA,David Joyce,1790,21353,Q976778,kg:/m/0ktwnp_,13208,David,Joyce,David P. Joyce,1957-03-17,M,rep,2015-01-06,2017-01-03,OH,14,Republican,NA,http://joyce.house.gov,1124 Longworth HOB; Washington DC 20515-3514,202-225-5731,202-225-3307,https://joyce.house.gov/email-me,1124 Longworth House Office Building,NA,http://joyce.house.gov/rss/press-releases.xml,P.,NA,NA,NA,NA,NA,
J000295,02154,NA,412566,N00035007,143052,H2OH14064,68561,David Joyce (politician),NA,David Joyce,1790,21353,Q976778,kg:/m/0ktwnp_,13208,David,Joyce,David P. Joyce,1957-03-17,M,rep,2017-01-03,2019-01-03,OH,14,Republican,NA,https://joyce.house.gov,1124 Longworth House Office Building; Washington DC 20515-3514,202-225-5731,202-225-3307,NA,1124 Longworth House Office Building,NA,http://joyce.house.gov/rss/press-releases.xml,P.,NA,NA,NA,NA,NA,
J000295,02154,NA,412566,N00035007,143052,H2OH14064,68561,David Joyce (politician),NA,David Joyce,1790,21353,Q976778,kg:/m/0ktwnp_,13208,David,Joyce,David P. Joyce,1957-03-17,M,rep,2019-01-03,2021-01-03,OH,14,Republican,NA,https://joyce.house.gov,1124 Longworth House Office Building Washington DC 20515-3514,202-225-5731,NA,NA,1124 Longworth House Office Building,NA,http://joyce.house.gov/rss/press-releases.xml,P.,NA,NA,NA,NA,NA,
J000295,02154,NA,412566,N00035007,143052,H2OH14064,68561,David Joyce (politician),NA,David Joyce,1790,21353,Q976778,kg:/m/0ktwnp_,13208,David,Joyce,David P. Joyce,1957-03-17,M,rep,2021-01-03,2023-01-03,OH,14,Republican,NA,https://joyce.house.gov,2065 Rayburn House Office Building Washington DC 20515-3514,202-225-5731,NA,NA,2065 Rayburn House Office Building,NA,http://joyce.house.gov/rss/press-releases.xml,P.,NA,NA,NA,NA,NA,
J000295,02154,NA,412566,N00035007,143052,H2OH14064,68561,David Joyce (politician),NA,David Joyce,1790,21353,Q976778,kg:/m/0ktwnp_,13208,David,Joyce,David P. Joyce,1957-03-17,M,rep,2023-01-03,2025-01-03,OH,14,Republican,NA,https://joyce.house.gov,2065 Rayburn House Office Building Washington DC 20515-3514,202-225-5731,NA,NA,2065 Rayburn House Office Building,NA,http://joyce.house.gov/rss/press-releases.xml,P.,NA,NA,NA,NA,NA,
J000295,02154,NA,412566,N00035007,143052,H2OH14064,68561,David Joyce (politician),NA,David Joyce,1790,21353,Q976778,kg:/m/0ktwnp_,13208,David,Joyce,David P. Joyce,1957-03-17,M,rep,2025-01-03,2027-01-03,OH,14,Republican,NA,https://joyce.house.gov,2065 Rayburn House Office Building Washington DC 20515-3514,202-225-5731,NA,NA,2065 Rayburn House Office Building,NA,http://joyce.house.gov/rss/press-releases.xml,P.,NA,NA,NA,NA,NA,
M001190,02156,S419,412568,N00033410,135898,H2OK02083,1034045,Markwayne Mullin,NA,Markwayne Mullin,1792,21355,Q3448772,kg:/m/0lq78pn,13425,Markwayne,Mullin,Markwayne Mullin,1977-07-26,M,rep,2013-01-03,2015-01-03,OK,2,Republican,NA,http://mullin.house.gov,1113 Longworth HOB; Washington DC 20515-3602,202-225-2701,202-225-3038,https://mullin.house.gov/contact/email-me,1113 Longworth House Office Building,NA,http://mullin.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
M001190,02156,S419,412568,N00033410,135898,H2OK02083,1034045,Markwayne Mullin,NA,Markwayne Mullin,1792,21355,Q3448772,kg:/m/0lq78pn,13425,Markwayne,Mullin,Markwayne Mullin,1977-07-26,M,rep,2015-01-06,2017-01-03,OK,2,Republican,NA,http://mullin.house.gov,1113 Longworth HOB; Washington DC 20515-3602,202-225-2701,202-225-3038,https://mullin.house.gov/contact/email-me,1113 Longworth House Office Building,NA,http://mullin.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
M001190,02156,S419,412568,N00033410,135898,H2OK02083,1034045,Markwayne Mullin,NA,Markwayne Mullin,1792,21355,Q3448772,kg:/m/0lq78pn,13425,Markwayne,Mullin,Markwayne Mullin,1977-07-26,M,rep,2017-01-03,2019-01-03,OK,2,Republican,NA,https://mullin.house.gov,1113 Longworth House Office Building; Washington DC 20515-3602,202-225-2701,202-225-3038,NA,1113 Longworth House Office Building,NA,http://mullin.house.gov/news/rss.aspx,NA,NA,NA,NA,NA,NA,
M001190,02156,S419,412568,N00033410,135898,H2OK02083,1034045,Markwayne Mullin,NA,Markwayne Mullin,1792,21355,Q3448772,kg:/m/0lq78pn,13425,Markwayne,Mullin,Markwayne Mullin,1977-07-26,M,rep,2019-01-03,2021-01-03,OK,2,Republican,NA,https://mullin.house.gov,2421 Rayburn House Office Building Washington DC 20515-3602,202-225-2701,NA,NA,2421 Rayburn House Office Building,NA,http://mullin.house.gov/news/rss.aspx,NA,NA,NA,NA,NA,NA,
M001190,02156,S419,412568,N00033410,135898,H2OK02083,1034045,Markwayne Mullin,NA,Markwayne Mullin,1792,21355,Q3448772,kg:/m/0lq78pn,13425,Markwayne,Mullin,Markwayne Mullin,1977-07-26,M,rep,2021-01-03,2023-01-03,OK,2,Republican,NA,https://mullin.house.gov,2421 Rayburn House Office Building Washington DC 20515-3602,202-225-2701,NA,NA,2421 Rayburn House Office Building,NA,http://mullin.house.gov/news/rss.aspx,NA,NA,NA,NA,NA,NA,
M001190,02156,S419,412568,N00033410,135898,H2OK02083,1034045,Markwayne Mullin,NA,Markwayne Mullin,1792,21355,Q3448772,kg:/m/0lq78pn,13425,Markwayne,Mullin,Markwayne Mullin,1977-07-26,M,sen,2023-01-03,2027-01-03,OK,NA,Republican,2,https://www.mullin.senate.gov,330 Hart Senate Office Building Washington DC 20510,202-224-4721,NA,https://www.mullin.senate.gov/contact/,330 Hart Senate Office Building,junior,NA,NA,NA,NA,NA,NA,NA,
P000605,02157,NA,412569,N00034120,59980,H2PA04135,79873,Scott Perry (politician),NA,Scott Perry,1793,21356,Q7437040,kg:/m/04mwt6y,13230,Scott,Perry,Scott Perry,1962-05-27,M,rep,2013-01-03,2015-01-03,PA,4,Republican,NA,http://perry.house.gov,126 Cannon HOB; Washington DC 20515-3804,202-225-5836,202-226-1000,http://perryforms.house.gov/forms/writeyourrep/,126 Cannon House Office Building,NA,http://perry.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
P000605,02157,NA,412569,N00034120,59980,H2PA04135,79873,Scott Perry (politician),NA,Scott Perry,1793,21356,Q7437040,kg:/m/04mwt6y,13230,Scott,Perry,Scott Perry,1962-05-27,M,rep,2015-01-06,2017-01-03,PA,4,Republican,NA,http://perry.house.gov,1207 Longworth HOB; Washington DC 20515-3804,202-225-5836,202-226-1000,http://perryforms.house.gov/forms/writeyourrep/,1207 Longworth House Office Building,NA,http://perry.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
P000605,02157,NA,412569,N00034120,59980,H2PA04135,79873,Scott Perry (politician),NA,Scott Perry,1793,21356,Q7437040,kg:/m/04mwt6y,13230,Scott,Perry,Scott Perry,1962-05-27,M,rep,2017-01-03,2019-01-03,PA,4,Republican,NA,https://perry.house.gov,1207 Longworth House Office Building; Washington DC 20515-3804,202-225-5836,202-226-1000,NA,1207 Longworth House Office Building,NA,http://perry.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
P000605,02157,NA,412569,N00034120,59980,H2PA04135,79873,Scott Perry (politician),NA,Scott Perry,1793,21356,Q7437040,kg:/m/04mwt6y,13230,Scott,Perry,Scott Perry,1962-05-27,M,rep,2019-01-03,2021-01-03,PA,10,Republican,NA,https://perry.house.gov,1207 Longworth House Office Building Washington DC 20515-3810,202-225-5836,NA,NA,1207 Longworth House Office Building,NA,http://perry.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
P000605,02157,NA,412569,N00034120,59980,H2PA04135,79873,Scott Perry (politician),NA,Scott Perry,1793,21356,Q7437040,kg:/m/04mwt6y,13230,Scott,Perry,Scott Perry,1962-05-27,M,rep,2021-01-03,2023-01-03,PA,10,Republican,NA,https://perry.house.gov,2160 Rayburn House Office Building Washington DC 20515-3810,202-225-5836,NA,NA,2160 Rayburn House Office Building,NA,http://perry.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
P000605,02157,NA,412569,N00034120,59980,H2PA04135,79873,Scott Perry (politician),NA,Scott Perry,1793,21356,Q7437040,kg:/m/04mwt6y,13230,Scott,Perry,Scott Perry,1962-05-27,M,rep,2023-01-03,2025-01-03,PA,10,Republican,NA,https://perry.house.gov,2160 Rayburn House Office Building Washington DC 20515-3810,202-225-5836,NA,NA,2160 Rayburn House Office Building,NA,http://perry.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
P000605,02157,NA,412569,N00034120,59980,H2PA04135,79873,Scott Perry (politician),NA,Scott Perry,1793,21356,Q7437040,kg:/m/04mwt6y,13230,Scott,Perry,Scott Perry,1962-05-27,M,rep,2025-01-03,2027-01-03,PA,10,Republican,NA,https://perry.house.gov,2160 Rayburn House Office Building Washington DC 20515-3810,202-225-5836,NA,NA,2160 Rayburn House Office Building,NA,http://perry.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
C001098,02175,S355,412573,N00033085,135705,S2TX00312,1019953,Ted Cruz,NA,Ted Cruz,1797,41304,Q2036942,kg:/m/07j6ty,13402,Ted,Cruz,Ted Cruz,1970-12-22,M,sen,2013-01-03,2019-01-03,TX,NA,Republican,1,https://www.cruz.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-5922,202-228-3398,https://www.cruz.senate.gov/?p=form&id=16,404 Russell Senate Office Building,junior,NA,NA,NA,NA,NA,NA,NA,
C001098,02175,S355,412573,N00033085,135705,S2TX00312,1019953,Ted Cruz,NA,Ted Cruz,1797,41304,Q2036942,kg:/m/07j6ty,13402,Ted,Cruz,Ted Cruz,1970-12-22,M,sen,2019-01-03,2025-01-03,TX,NA,Republican,1,https://www.cruz.senate.gov,167 Russell Senate Office Building Washington DC 20510,202-224-5922,NA,https://www.cruz.senate.gov/?p=form&id=16,167 Russell Senate Office Building,junior,NA,NA,NA,NA,NA,NA,NA,
C001098,02175,S355,412573,N00033085,135705,S2TX00312,1019953,Ted Cruz,NA,Ted Cruz,1797,41304,Q2036942,kg:/m/07j6ty,13402,Ted,Cruz,Ted Cruz,1970-12-22,M,sen,2025-01-03,2031-01-03,TX,NA,Republican,1,https://www.cruz.senate.gov,167 Russell Senate Office Building Washington DC 20510,202-224-5922,NA,https://www.cruz.senate.gov/?p=form&id=16,167 Russell Senate Office Building,junior,NA,NA,NA,NA,NA,NA,NA,
W000814,02161,NA,412574,N00033539,102026,H2TX14149,79698,Randy Weber,NA,Randy Weber,1798,21360,Q4014569,kg:/m/0km63t0,13271,Randy,Weber,"Randy K. Weber, Sr.",1953-07-02,M,rep,2013-01-03,2015-01-03,TX,14,Republican,NA,http://weber.house.gov,510 Cannon HOB; Washington DC 20515-4314,202-225-2831,202-225-0271,https://weber.house.gov/contact/email-me,510 Cannon House Office Building,NA,http://weber.house.gov/rss.xml,K.,NA,NA,NA,Sr.,NA,
W000814,02161,NA,412574,N00033539,102026,H2TX14149,79698,Randy Weber,NA,Randy Weber,1798,21360,Q4014569,kg:/m/0km63t0,13271,Randy,Weber,"Randy K. Weber, Sr.",1953-07-02,M,rep,2015-01-06,2017-01-03,TX,14,Republican,NA,http://weber.house.gov,510 Cannon HOB; Washington DC 20515-4314,202-225-2831,202-225-0271,https://weber.house.gov/contact/email-me,510 Cannon House Office Building,NA,http://weber.house.gov/rss.xml,K.,NA,NA,NA,Sr.,NA,
W000814,02161,NA,412574,N00033539,102026,H2TX14149,79698,Randy Weber,NA,Randy Weber,1798,21360,Q4014569,kg:/m/0km63t0,13271,Randy,Weber,"Randy K. Weber, Sr.",1953-07-02,M,rep,2017-01-03,2019-01-03,TX,14,Republican,NA,https://weber.house.gov,1708 Longworth House Office Building; Washington DC 20515-4314,202-225-2831,202-225-0271,NA,1708 Longworth House Office Building,NA,http://weber.house.gov/rss.xml,K.,NA,NA,NA,Sr.,NA,
W000814,02161,NA,412574,N00033539,102026,H2TX14149,79698,Randy Weber,NA,Randy Weber,1798,21360,Q4014569,kg:/m/0km63t0,13271,Randy,Weber,"Randy K. Weber, Sr.",1953-07-02,M,rep,2019-01-03,2021-01-03,TX,14,Republican,NA,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,NA,NA,107 Cannon House Office Building,NA,http://weber.house.gov/rss.xml,K.,NA,NA,NA,Sr.,NA,
W000814,02161,NA,412574,N00033539,102026,H2TX14149,79698,Randy Weber,NA,Randy Weber,1798,21360,Q4014569,kg:/m/0km63t0,13271,Randy,Weber,"Randy K. Weber, Sr.",1953-07-02,M,rep,2021-01-03,2023-01-03,TX,14,Republican,NA,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,NA,NA,107 Cannon House Office Building,NA,http://weber.house.gov/rss.xml,K.,NA,NA,NA,Sr.,NA,
W000814,02161,NA,412574,N00033539,102026,H2TX14149,79698,Randy Weber,NA,Randy Weber,1798,21360,Q4014569,kg:/m/0km63t0,13271,Randy,Weber,"Randy K. Weber, Sr.",1953-07-02,M,rep,2023-01-03,2025-01-03,TX,14,Republican,NA,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,NA,NA,107 Cannon House Office Building,NA,http://weber.house.gov/rss.xml,K.,NA,NA,NA,Sr.,NA,
W000814,02161,NA,412574,N00033539,102026,H2TX14149,79698,Randy Weber,NA,Randy Weber,1798,21360,Q4014569,kg:/m/0km63t0,13271,Randy,Weber,"Randy K. Weber, Sr.",1953-07-02,M,rep,2025-01-03,2027-01-03,TX,14,Republican,NA,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,NA,NA,107 Cannon House Office Building,NA,http://weber.house.gov/rss.xml,K.,NA,NA,NA,Sr.,NA,
C001091,02163,NA,412576,N00033316,49227,H2TX35011,63974,Joaquin Castro,NA,Joaquin Castro,1800,21362,Q1167934,kg:/m/0bmclg,13277,Joaquin,Castro,Joaquin Castro,1974-09-16,M,rep,2013-01-03,2015-01-03,TX,20,Democrat,NA,http://castro.house.gov,212 Cannon HOB; Washington DC 20515-4320,202-225-3236,202-225-1915,https://castro.house.gov/contact/email-me,212 Cannon House Office Building,NA,http://castro.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
C001091,02163,NA,412576,N00033316,49227,H2TX35011,63974,Joaquin Castro,NA,Joaquin Castro,1800,21362,Q1167934,kg:/m/0bmclg,13277,Joaquin,Castro,Joaquin Castro,1974-09-16,M,rep,2015-01-06,2017-01-03,TX,20,Democrat,NA,http://castro.house.gov,212 Cannon HOB; Washington DC 20515-4320,202-225-3236,202-225-1915,https://castro.house.gov/contact/email-me,212 Cannon House Office Building,NA,http://castro.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
C001091,02163,NA,412576,N00033316,49227,H2TX35011,63974,Joaquin Castro,NA,Joaquin Castro,1800,21362,Q1167934,kg:/m/0bmclg,13277,Joaquin,Castro,Joaquin Castro,1974-09-16,M,rep,2017-01-03,2019-01-03,TX,20,Democrat,NA,https://castro.house.gov,1221 Longworth House Office Building; Washington DC 20515-4320,202-225-3236,202-225-1915,NA,1221 Longworth House Office Building,NA,http://castro.house.gov/rss.xml,NA,NA,NA,NA,NA,NA,
