list_nr,id_bioguide,id_thomas,id_lis,id_govtrack,id_opensecrets,id_votesmart,id_fec,id_cspan,id_wikipedia,id_house_history,id_ballotpedia,id_maplight,id_icpsr,id_wikidata,id_google_entity_id,id_pictorial,name_first,name_last,name_official_full,bio_birthday,bio_gender,term_type,term_start,term_end,term_state,term_district,term_party,term_class,term_url,term_address,term_phone,term_fax,term_contact_form,term_office,term_state_rank,term_rss_url,name_middle,name_nickname,term_caucus,term_how,name_suffix,term_end-type,term_party_affiliations,id_bioguide_previous,id_house_history_alternate
7337,M000170,NA,NA,407192,NA,NA,NA,NA,Charles Martin (Illinois politician),17535,NA,NA,6016,Q5080699,kg:/m/02rl0xm,NA,Charles,Martin,NA,1856-05-20,M,rep,1917-04-02,1919-03-03,IL,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7338,M000397,NA,NA,407398,NA,NA,NA,NA,Porter J. McCumber,NA,NA,NA,6208,Q2105073,kg:/m/0cv_j8,NA,Porter,McCumber,NA,1858-02-03,M,sen,1899-12-04,1905-03-03,ND,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,James,NA,NA,NA,NA,NA,,NA,NA
7338,M000397,NA,NA,407398,NA,NA,NA,NA,Porter J. McCumber,NA,NA,NA,6208,Q2105073,kg:/m/0cv_j8,NA,Porter,McCumber,NA,1858-02-03,M,sen,1905-12-04,1911-03-03,ND,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,James,NA,NA,NA,NA,NA,,NA,NA
7338,M000397,NA,NA,407398,NA,NA,NA,NA,Porter J. McCumber,NA,NA,NA,6208,Q2105073,kg:/m/0cv_j8,NA,Porter,McCumber,NA,1858-02-03,M,sen,1911-04-04,1917-03-03,ND,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,James,NA,NA,NA,NA,NA,,NA,NA
7338,M000397,NA,NA,407398,NA,NA,NA,NA,Porter J. McCumber,NA,NA,NA,6208,Q2105073,kg:/m/0cv_j8,NA,Porter,McCumber,NA,1858-02-03,M,sen,1917-04-02,1923-03-03,ND,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,James,NA,NA,NA,NA,NA,,NA,NA
7339,M000554,NA,NA,407546,NA,NA,NA,NA,A. Jeff McLemore,18019,NA,NA,6342,Q278833,kg:/m/02x6wgk,NA,Atkins,McLemore,NA,1857-03-13,M,rep,1915-12-06,1917-03-03,TX,-1,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jefferson,NA,NA,NA,NA,NA,,NA,NA
7339,M000554,NA,NA,407546,NA,NA,NA,NA,A. Jeff McLemore,18019,NA,NA,6342,Q278833,kg:/m/02x6wgk,NA,Atkins,McLemore,NA,1857-03-13,M,rep,1917-04-02,1919-03-03,TX,-1,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jefferson,NA,NA,NA,NA,NA,,NA,NA
7340,M000629,NA,NA,407616,NA,NA,NA,NA,Jacob Edwin Meeker,18111,NA,NA,6404,Q1677464,kg:/m/02rz6q_,NA,Jacob,Meeker,NA,1878-10-07,M,rep,1915-12-06,1917-03-03,MO,10,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Edwin,NA,NA,NA,NA,NA,,NA,NA
7340,M000629,NA,NA,407616,NA,NA,NA,NA,Jacob Edwin Meeker,18111,NA,NA,6404,Q1677464,kg:/m/02rz6q_,NA,Jacob,Meeker,NA,1878-10-07,M,rep,1917-04-02,1919-03-03,MO,10,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Edwin,NA,NA,NA,NA,NA,,NA,NA
7341,M000717,NA,NA,407699,NA,NA,NA,NA,Clarence B. Miller,18229,NA,NA,6476,Q1095364,kg:/m/0268m4m,NA,Clarence,Miller,NA,1872-03-13,M,rep,1909-03-15,1911-03-03,MN,8,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benjamin,NA,NA,NA,NA,NA,,NA,NA
7341,M000717,NA,NA,407699,NA,NA,NA,NA,Clarence B. Miller,18229,NA,NA,6476,Q1095364,kg:/m/0268m4m,NA,Clarence,Miller,NA,1872-03-13,M,rep,1911-04-04,1913-03-03,MN,8,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benjamin,NA,NA,NA,NA,NA,,NA,NA
7341,M000717,NA,NA,407699,NA,NA,NA,NA,Clarence B. Miller,18229,NA,NA,6476,Q1095364,kg:/m/0268m4m,NA,Clarence,Miller,NA,1872-03-13,M,rep,1913-04-07,1915-03-03,MN,8,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benjamin,NA,NA,NA,NA,NA,,NA,NA
7341,M000717,NA,NA,407699,NA,NA,NA,NA,Clarence B. Miller,18229,NA,NA,6476,Q1095364,kg:/m/0268m4m,NA,Clarence,Miller,NA,1872-03-13,M,rep,1915-12-06,1917-03-03,MN,8,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benjamin,NA,NA,NA,NA,NA,,NA,NA
7341,M000717,NA,NA,407699,NA,NA,NA,NA,Clarence B. Miller,18229,NA,NA,6476,Q1095364,kg:/m/0268m4m,NA,Clarence,Miller,NA,1872-03-13,M,rep,1917-04-02,1919-03-03,MN,8,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benjamin,NA,NA,NA,NA,NA,,NA,NA
7342,M001129,NA,NA,408091,NA,NA,NA,NA,Henry L. Myers,NA,NA,NA,6837,Q1392618,kg:/m/0crvbm,NA,Henry,Myers,NA,1862-10-09,M,sen,1911-04-04,1917-03-03,MT,NA,Democrat,1,NA,NA,NA,NA,NA,NA,NA,NA,Lee,NA,NA,NA,NA,NA,,NA,NA
7342,M001129,NA,NA,408091,NA,NA,NA,NA,Henry L. Myers,NA,NA,NA,6837,Q1392618,kg:/m/0crvbm,NA,Henry,Myers,NA,1862-10-09,M,sen,1917-04-02,1923-03-03,MT,NA,Democrat,1,NA,NA,NA,NA,NA,NA,NA,NA,Lee,NA,NA,NA,NA,NA,,NA,NA
7343,N000059,NA,NA,408147,NA,NA,NA,NA,Harry S. New,NA,NA,NA,6887,Q1586757,kg:/m/039gqz,NA,Harry,New,NA,1858-12-31,M,sen,1917-04-02,1923-03-03,IN,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,Stewart,NA,NA,NA,NA,NA,,NA,NA
7344,N000156,NA,NA,408238,NA,NA,NA,NA,Patrick Norton (American politician),19027,NA,NA,6975,Q1449897,kg:/m/02rjxwk,NA,Patrick,Norton,NA,1876-05-17,M,rep,1913-04-07,1915-03-03,ND,3,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daniel,NA,NA,NA,NA,NA,,NA,NA
7344,N000156,NA,NA,408238,NA,NA,NA,NA,Patrick Norton (American politician),19027,NA,NA,6975,Q1449897,kg:/m/02rjxwk,NA,Patrick,Norton,NA,1876-05-17,M,rep,1915-12-06,1917-03-03,ND,3,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daniel,NA,NA,NA,NA,NA,,NA,NA
7344,N000156,NA,NA,408238,NA,NA,NA,NA,Patrick Norton (American politician),19027,NA,NA,6975,Q1449897,kg:/m/02rjxwk,NA,Patrick,Norton,NA,1876-05-17,M,rep,1917-04-02,1919-03-03,ND,3,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daniel,NA,NA,NA,NA,NA,,NA,NA
7345,O000117,NA,NA,408309,NA,NA,NA,NA,George F. O'Shaunessy,19210,NA,NA,7098,Q1507325,kg:/m/0797mn,NA,George,O’Shaunessy,NA,1868-05-01,M,rep,1911-04-04,1913-03-03,RI,1,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Francis,NA,NA,NA,NA,NA,,NA,NA
7345,O000117,NA,NA,408309,NA,NA,NA,NA,George F. O'Shaunessy,19210,NA,NA,7098,Q1507325,kg:/m/0797mn,NA,George,O’Shaunessy,NA,1868-05-01,M,rep,1913-04-07,1915-03-03,RI,1,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Francis,NA,NA,NA,NA,NA,,NA,NA
7345,O000117,NA,NA,408309,NA,NA,NA,NA,George F. O'Shaunessy,19210,NA,NA,7098,Q1507325,kg:/m/0797mn,NA,George,O’Shaunessy,NA,1868-05-01,M,rep,1915-12-06,1917-03-03,RI,1,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Francis,NA,NA,NA,NA,NA,,NA,NA
7345,O000117,NA,NA,408309,NA,NA,NA,NA,George F. O'Shaunessy,19210,NA,NA,7098,Q1507325,kg:/m/0797mn,NA,George,O’Shaunessy,NA,1868-05-01,M,rep,1917-04-02,1919-03-03,RI,1,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Francis,NA,NA,NA,NA,NA,,NA,NA
7346,O000071,NA,NA,408344,NA,NA,NA,NA,Daniel C. Oliver,19155,NA,NA,7058,Q5216722,kg:/m/02rknh4,NA,Daniel,Oliver,NA,1865-10-06,M,rep,1917-04-02,1919-03-03,NY,23,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charles,NA,NA,NA,NA,NA,,NA,NA
7347,O000141,NA,NA,408392,NA,NA,NA,NA,Arthur W. Overmyer,19240,NA,NA,7121,Q4800564,kg:/m/02rlzxd,NA,Arthur,Overmyer,NA,1879-05-31,M,rep,1915-12-06,1917-03-03,OH,13,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warren,NA,NA,NA,NA,NA,,NA,NA
7347,O000141,NA,NA,408392,NA,NA,NA,NA,Arthur W. Overmyer,19240,NA,NA,7121,Q4800564,kg:/m/02rlzxd,NA,Arthur,Overmyer,NA,1879-05-31,M,rep,1917-04-02,1919-03-03,OH,13,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warren,NA,NA,NA,NA,NA,,NA,NA
7348,P000014,NA,NA,408425,NA,NA,NA,NA,Carroll S. Page,NA,NA,NA,7152,Q884090,kg:/m/0cxps4,NA,Carroll,Page,NA,1843-01-10,M,sen,1908-10-21,1911-03-03,VT,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,Smalley,NA,NA,NA,NA,NA,,NA,NA
7348,P000014,NA,NA,408425,NA,NA,NA,NA,Carroll S. Page,NA,NA,NA,7152,Q884090,kg:/m/0cxps4,NA,Carroll,Page,NA,1843-01-10,M,sen,1911-04-04,1917-03-03,VT,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,Smalley,NA,NA,NA,NA,NA,,NA,NA
7348,P000014,NA,NA,408425,NA,NA,NA,NA,Carroll S. Page,NA,NA,NA,7152,Q884090,kg:/m/0cxps4,NA,Carroll,Page,NA,1843-01-10,M,sen,1917-04-02,1923-03-03,VT,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,Smalley,NA,NA,NA,NA,NA,,NA,NA
7349,P000403,NA,NA,408796,NA,NA,NA,NA,Miles Poindexter,19777,NA,NA,7502,Q1934657,kg:/m/0bf86f,NA,Miles,Poindexter,NA,1868-04-22,M,rep,1909-03-15,1911-03-03,WA,3,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7349,P000403,NA,NA,408796,NA,NA,NA,NA,Miles Poindexter,19777,NA,NA,7502,Q1934657,kg:/m/0bf86f,NA,Miles,Poindexter,NA,1868-04-22,M,sen,1911-04-04,1917-03-03,WA,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7349,P000403,NA,NA,408796,NA,NA,NA,NA,Miles Poindexter,19777,NA,NA,7502,Q1934657,kg:/m/0bf86f,NA,Miles,Poindexter,NA,1868-04-22,M,sen,1917-04-02,1923-03-03,WA,NA,Republican,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7350,P000407,NA,NA,408800,NA,NA,NA,NA,Albert F. Polk,19784,NA,NA,7505,Q2637870,kg:/m/0gf24n,NA,Albert,Polk,NA,1869-10-11,M,rep,1917-04-02,1919-03-03,DE,0,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fawcett,NA,NA,NA,NA,NA,,NA,NA
7351,P000420,NA,NA,408812,NA,NA,NA,NA,Atlee Pomerene,NA,NA,NA,7516,Q757354,kg:/m/0355v3,NA,Atlee,Pomerene,NA,1863-12-06,M,sen,1911-04-04,1917-03-03,OH,NA,Democrat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7351,P000420,NA,NA,408812,NA,NA,NA,NA,Atlee Pomerene,NA,NA,NA,7516,Q757354,kg:/m/0355v3,NA,Atlee,Pomerene,NA,1863-12-06,M,sen,1917-04-02,1923-03-03,OH,NA,Democrat,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7352,P000487,NA,NA,408872,NA,NA,NA,NA,Caleb Powers,19882,NA,NA,7577,Q1026544,kg:/m/02qhdxj,NA,Caleb,Powers,NA,1869-02-01,M,rep,1911-04-04,1913-03-03,KY,11,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7352,P000487,NA,NA,408872,NA,NA,NA,NA,Caleb Powers,19882,NA,NA,7577,Q1026544,kg:/m/02qhdxj,NA,Caleb,Powers,NA,1869-02-01,M,rep,1913-04-07,1915-03-03,KY,11,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7352,P000487,NA,NA,408872,NA,NA,NA,NA,Caleb Powers,19882,NA,NA,7577,Q1026544,kg:/m/02qhdxj,NA,Caleb,Powers,NA,1869-02-01,M,rep,1915-12-06,1917-03-03,KY,11,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7352,P000487,NA,NA,408872,NA,NA,NA,NA,Caleb Powers,19882,NA,NA,7577,Q1026544,kg:/m/02qhdxj,NA,Caleb,Powers,NA,1869-02-01,M,rep,1917-04-02,1919-03-03,KY,11,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
7353,P000500,NA,NA,408885,NA,NA,NA,NA,Harry H. Pratt,19898,NA,NA,7590,Q5669371,kg:/m/02rkq7d,NA,Harry,Pratt,NA,1864-11-11,M,rep,1915-12-06,1917-03-03,NY,37,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hayt,NA,NA,NA,NA,NA,,NA,NA
7353,P000500,NA,NA,408885,NA,NA,NA,NA,Harry H. Pratt,19898,NA,NA,7590,Q5669371,kg:/m/02rkq7d,NA,Harry,Pratt,NA,1864-11-11,M,rep,1917-04-02,1919-03-03,NY,37,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hayt,NA,NA,NA,NA,NA,,NA,NA
7354,P000527,NA,NA,408911,NA,NA,NA,NA,Jesse Price,19931,NA,NA,7614,Q423165,kg:/m/08_vm_,NA,Jesse,Price,NA,1863-08-15,M,rep,1913-04-07,1915-03-03,MD,1,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dashiell,NA,NA,NA,NA,NA,,NA,NA
7354,P000527,NA,NA,408911,NA,NA,NA,NA,Jesse Price,19931,NA,NA,7614,Q423165,kg:/m/08_vm_,NA,Jesse,Price,NA,1863-08-15,M,rep,1915-12-06,1917-03-03,MD,1,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dashiell,NA,NA,NA,NA,NA,,NA,NA
7354,P000527,NA,NA,408911,NA,NA,NA,NA,Jesse Price,19931,NA,NA,7614,Q423165,kg:/m/08_vm_,NA,Jesse,Price,NA,1863-08-15,M,rep,1917-04-02,1919-03-03,MD,1,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dashiell,NA,NA,NA,NA,NA,,NA,NA
7355,R000309,NA,NA,409280,NA,NA,NA,NA,Edwin E. Roberts,20467,NA,NA,7950,Q1294523,kg:/m/02730ld,NA,Edwin,Roberts,NA,1870-12-12,M,rep,1911-04-04,1913-03-03,NV,0,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ewing,NA,NA,NA,NA,NA,,NA,NA
7355,R000309,NA,NA,409280,NA,NA,NA,NA,Edwin E. Roberts,20467,NA,NA,7950,Q1294523,kg:/m/02730ld,NA,Edwin,Roberts,NA,1870-12-12,M,rep,1913-04-07,1915-03-03,NV,0,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ewing,NA,NA,NA,NA,NA,,NA,NA
7355,R000309,NA,NA,409280,NA,NA,NA,NA,Edwin E. Roberts,20467,NA,NA,7950,Q1294523,kg:/m/02730ld,NA,Edwin,Roberts,NA,1870-12-12,M,rep,1915-12-06,1917-03-03,NV,0,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ewing,NA,NA,NA,NA,NA,,NA,NA
7355,R000309,NA,NA,409280,NA,NA,NA,NA,Edwin E. Roberts,20467,NA,NA,7950,Q1294523,kg:/m/02730ld,NA,Edwin,Roberts,NA,1870-12-12,M,rep,1917-04-02,1919-03-03,NV,0,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ewing,NA,NA,NA,NA,NA,,NA,NA
7356,R000480,NA,NA,409441,NA,NA,NA,NA,Charles H. Rowland,20677,NA,NA,8096,Q5078886,kg:/m/0fzhwc,NA,Charles,Rowland,NA,1860-12-20,M,rep,1915-12-06,1917-03-03,PA,21,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hedding,NA,NA,NA,NA,NA,,NA,NA
7356,R000480,NA,NA,409441,NA,NA,NA,NA,Charles H. Rowland,20677,NA,NA,8096,Q5078886,kg:/m/0fzhwc,NA,Charles,Rowland,NA,1860-12-20,M,rep,1917-04-02,1919-03-03,PA,21,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hedding,NA,NA,NA,NA,NA,,NA,NA
7357,R000533,NA,NA,409490,NA,NA,NA,NA,Joseph J. Russell,20741,NA,NA,8135,Q679984,kg:/m/02rz7fb,NA,Joseph,Russell,NA,1854-08-23,M,rep,1907-12-02,1909-03-03,MO,14,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,James,NA,NA,NA,NA,NA,,NA,NA
7357,R000533,NA,NA,409490,NA,NA,NA,NA,Joseph J. Russell,20741,NA,NA,8135,Q679984,kg:/m/02rz7fb,NA,Joseph,Russell,NA,1854-08-23,M,rep,1911-04-04,1913-03-03,MO,14,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,James,NA,NA,NA,NA,NA,,NA,NA
7357,R000533,NA,NA,409490,NA,NA,NA,NA,Joseph J. Russell,20741,NA,NA,8135,Q679984,kg:/m/02rz7fb,NA,Joseph,Russell,NA,1854-08-23,M,rep,1913-04-07,1915-03-03,MO,14,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,James,NA,NA,NA,NA,NA,,NA,NA
7357,R000533,NA,NA,409490,NA,NA,NA,NA,Joseph J. Russell,20741,NA,NA,8135,Q679984,kg:/m/02rz7fb,NA,Joseph,Russell,NA,1854-08-23,M,rep,1915-12-06,1917-03-03,MO,14,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,James,NA,NA,NA,NA,NA,,NA,NA
7357,R000533,NA,NA,409490,NA,NA,NA,NA,Joseph J. Russell,20741,NA,NA,8135,Q679984,kg:/m/02rz7fb,NA,Joseph,Russell,NA,1854-08-23,M,rep,1917-04-02,1919-03-03,MO,14,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,James,NA,NA,NA,NA,NA,,NA,NA
7358,S000170,NA,NA,409676,NA,NA,NA,NA,George Cromwell Scott,21351,George Cromwell Scott,NA,8297,Q1507163,kg:/m/02rk7g5,NA,George,Scott,NA,1864-08-08,M,rep,1911-04-04,1913-03-03,IA,11,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cromwell,NA,NA,NA,NA,NA,,NA,NA
7358,S000170,NA,NA,409676,NA,NA,NA,NA,George Cromwell Scott,21351,George Cromwell Scott,NA,8297,Q1507163,kg:/m/02rk7g5,NA,George,Scott,NA,1864-08-08,M,rep,1913-04-07,1915-03-03,IA,11,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cromwell,NA,NA,NA,NA,NA,,NA,NA
7358,S000170,NA,NA,409676,NA,NA,NA,NA,George Cromwell Scott,21351,George Cromwell Scott,NA,8297,Q1507163,kg:/m/02rk7g5,NA,George,Scott,NA,1864-08-08,M,rep,1917-04-02,1919-03-03,IA,11,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cromwell,NA,NA,NA,NA,NA,,NA,NA
7359,S000180,NA,NA,409686,NA,NA,NA,NA,John R. K. Scott,21362,NA,NA,8307,Q6255399,kg:/m/0f137q,NA,John,Scott,NA,1873-07-06,M,rep,1915-12-06,1917-03-03,PA,-1,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Kirkpatrick,NA,NA,NA,NA,NA,,NA,NA
7359,S000180,NA,NA,409686,NA,NA,NA,NA,John R. K. Scott,21362,NA,NA,8307,Q6255399,kg:/m/0f137q,NA,John,Scott,NA,1873-07-06,M,rep,1917-04-02,1919-03-03,PA,-1,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roger Kirkpatrick,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1899-12-04,1901-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1901-12-02,1903-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1903-11-09,1905-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1905-12-04,1907-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1907-12-02,1909-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1909-03-15,1911-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1911-04-04,1913-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1913-04-07,1915-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1915-12-06,1917-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7360,S000274,NA,NA,409774,NA,NA,NA,NA,Dorsey W. Shackleford,21475,NA,NA,8390,Q1250493,kg:/m/02rz5wf,NA,Dorsey,Shackleford,NA,1853-08-27,M,rep,1917-04-02,1919-03-03,MO,8,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,William,NA,NA,NA,NA,NA,,NA,NA
7361,S000343,NA,NA,409840,NA,NA,NA,NA,J. Swagar Sherley,21563,NA,NA,8452,Q1676411,kg:/m/02rhhyj,NA,Joseph,Sherley,NA,1871-11-28,M,rep,1903-11-09,1905-03-03,KY,5,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swagar,NA,NA,NA,NA,NA,,NA,NA
7361,S000343,NA,NA,409840,NA,NA,NA,NA,J. Swagar Sherley,21563,NA,NA,8452,Q1676411,kg:/m/02rhhyj,NA,Joseph,Sherley,NA,1871-11-28,M,rep,1905-12-04,1907-03-03,KY,5,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swagar,NA,NA,NA,NA,NA,,NA,NA
7361,S000343,NA,NA,409840,NA,NA,NA,NA,J. Swagar Sherley,21563,NA,NA,8452,Q1676411,kg:/m/02rhhyj,NA,Joseph,Sherley,NA,1871-11-28,M,rep,1907-12-02,1909-03-03,KY,5,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swagar,NA,NA,NA,NA,NA,,NA,NA
7361,S000343,NA,NA,409840,NA,NA,NA,NA,J. Swagar Sherley,21563,NA,NA,8452,Q1676411,kg:/m/02rhhyj,NA,Joseph,Sherley,NA,1871-11-28,M,rep,1909-03-15,1911-03-03,KY,5,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swagar,NA,NA,NA,NA,NA,,NA,NA
7361,S000343,NA,NA,409840,NA,NA,NA,NA,J. Swagar Sherley,21563,NA,NA,8452,Q1676411,kg:/m/02rhhyj,NA,Joseph,Sherley,NA,1871-11-28,M,rep,1911-04-04,1913-03-03,KY,5,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swagar,NA,NA,NA,NA,NA,,NA,NA
7361,S000343,NA,NA,409840,NA,NA,NA,NA,J. Swagar Sherley,21563,NA,NA,8452,Q1676411,kg:/m/02rhhyj,NA,Joseph,Sherley,NA,1871-11-28,M,rep,1913-04-07,1915-03-03,KY,5,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swagar,NA,NA,NA,NA,NA,,NA,NA
7361,S000343,NA,NA,409840,NA,NA,NA,NA,J. Swagar Sherley,21563,NA,NA,8452,Q1676411,kg:/m/02rhhyj,NA,Joseph,Sherley,NA,1871-11-28,M,rep,1915-12-06,1917-03-03,KY,5,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swagar,NA,NA,NA,NA,NA,,NA,NA
7361,S000343,NA,NA,409840,NA,NA,NA,NA,J. Swagar Sherley,21563,NA,NA,8452,Q1676411,kg:/m/02rhhyj,NA,Joseph,Sherley,NA,1871-11-28,M,rep,1917-04-02,1919-03-03,KY,5,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swagar,NA,NA,NA,NA,NA,,NA,NA
